"","log2FoldChange","padj"
"HHIP-AS1",0.0809742273678976,1
"ANAPC10",0.151668218733573,1
"ABCE1",0.0201300231402924,1
"OTUD4",-0.132131675677044,1
"MMAA",-0.348631249657589,1
"ZNF827",-0.488937731240868,1
"LSM6",0.165012859115782,1
"SLC10A7",0.0425401763577076,1
"TMEM184C",0.0823060112901191,1
"PRMT9",-0.305900270745964,1
"ARHGAP10",0.104923783785928,1
"LRBA",-0.31996857062881,1
"RPS3A",0.640973007962776,1
"SH3D19",0.285569486990814,1
"FAM160A1",-0.225023885594633,1
"GATB",-0.0483220823726119,1
"FBXW7",-0.0847537884294351,1
"MIR4453HG",-0.117035815165733,1
"TMEM154",0.00697187215300986,1
"TIGD4",0.120478070561363,1
"ARFIP1",0.12861768346768,1
"FHDC1",0.229062578696831,1
"TRIM2",-0.0589880439372397,1
"TMEM131L",-0.165770915142662,1
"TLR2",-0.1440563038344,1
"RNF175",-0.182203966976742,1
"PLRG1",-0.0338655879296381,1
"GUCY1A1",-0.336737590418604,1
"PDGFC",-0.0829195143197609,1
"GLRB",-0.102474928571337,1
"TMEM144",-0.07443501343897,1
"RXFP1",-0.218089807329543,1
"C4orf46",0.0884557940856796,1
"ETFDH",-0.0378786997511931,1
"PPID",0.0571632536726213,1
"FNIP2",-0.105517343519401,1
"RAPGEF2",-0.224844901956264,1
"NAF1",-0.0397082463500111,1
"TMA16",0.0973845853605287,1
"MARCHF1",0.0326206791258122,1
"TRIM61",0.125398791184171,1
"TMEM192",-0.0676009251710428,1
"KLHL2",-0.0763645121142233,1
"MSMO1",0.0321524020432427,1
"DDX60",-1.49855319762648,1
"CBR4",0.00735288413889277,1
"SH3RF1",0.0785288799508799,1
"NEK1",-0.214370948500717,1
"CLCN3",-0.0245177719248702,1
"HPF1",0.0927395515336237,1
"MFAP3L",0.0783406573907163,1
"LOC101930370",-0.446424062073398,1
"GALNT7",-0.176690917763754,1
"HMGB2",0.13092375750178,1
"SAP30-DT",-0.00892447726328859,1
"SAP30",0.285038914964115,1
"FBXO8",0.132266703869873,1
"CEP44",-0.153007010226211,1
"GPM6A",-0.0704885677970088,1
"WDR17",-0.178810561701331,1
"SPCS3",0.236629045251898,1
"VEGFC",-0.362736632088767,1
"NEIL3",-0.0123597764910699,1
"AGA",0.108619833118281,1
"DCTD",0.106572628615505,1
"CDKN2AIP",0.105247730989958,1
"ING2",0.209984851680044,1
"RWDD4",0.209063483428915,1
"TRAPPC11",-0.147973973036636,1
"LINC02363",-0.525489912230281,1
"IRF2",0.0551300183201165,1
"CASP3",0.11478812070288,1
"PRIMPOL",-0.0269177292373324,1
"CENPU",-0.145184839527484,1
"ACSL1",-0.100088230956441,1
"SLC25A4",0.193968066910504,1
"CFAP97",0.0479493874248004,1
"SNX25",-0.127869980992629,1
"LRP2BP",-1.02329286753657,1
"ANKRD37",0.344514497868799,1
"UFSP2",-0.0932993283522788,1
"CYP4V2",-0.0736969028957665,1
"CCDC127",0.257821812810539,1
"SDHA",0.608445066740174,1
"PDCD6",-0.2487609418,1
"EXOC3-AS1",0.0481401481744939,1
"EXOC3",0.0492954442275854,1
"CEP72",0.428649201139203,1
"ZDHHC11",-0.360599127614462,1
"BRD9",0.0331788068658376,1
"TRIP13",0.062945478770772,1
"SLC12A7",0.209624878777232,1
"TERT",-0.0163413179712781,1
"CLPTM1L",0.333542196856461,1
"MRPL36",0.27989956662238,1
"NDUFS6",0.431130666527273,1
"ADAMTS16",0.268173489376734,1
"ICE1",-0.0986030657083441,1
"MED10",0.187174811736359,1
"NSUN2",-0.024563143822157,1
"SRD5A1",0.231637772878159,1
"TENT4A",-0.121404068266486,1
"MTRR",-0.119735162617749,1
"FASTKD3",0.0178463800062466,1
"SEMA5A",-0.634068656857738,1
"ATPSCKMT",0.0313571513673268,1
"CCT5",0.016229536802129,1
"MARCHF6",-0.22881845358205,1
"ANKRD33B",-0.0544684728217484,1
"DAP",0.119271331227082,1
"OTULINL",0.0665324175178427,1
"OTULIN",-0.043281602419818,1
"ANKH",0.0346929996954871,1
"ZNF622",0.162841274609279,1
"BASP1",0.295003936646848,1
"GUSBP1",-3.3212950651002e-05,1
"PURPL",-1.23462485289454,1
"DROSHA",-0.181920789312858,1
"C5orf22",-0.029909844587387,1
"PDZD2",-1.14992286406496,1
"GOLPH3",0.0342388559765787,1
"MTMR12",-0.0211440715885663,1
"ZFR",0.00825142214719286,1
"SUB1",0.0304068357132019,1
"TARS1",-0.0426015277002427,1
"ADAMTS12",-0.236620462213781,1
"C1QTNF3",0.0150769790521818,1
"RAI14",-0.0393624405731623,1
"RAD1",0.0371851012015196,1
"BRIX1",-0.111471464827806,1
"DNAJC21",-0.0688762540069378,1
"IL7R",-0.739508758315347,1
"LMBRD2",0.0304212436765034,1
"SKP2",-0.00315564663178328,1
"NADK2",0.0342974727761039,1
"LOC107986412",-0.217615457391713,1
"NIPBL-DT",0.0858442293356852,1
"NIPBL",-0.324982920704004,1
"CPLANE1",-0.437390590372364,1
"NUP155",-0.135053800059497,1
"WDR70",-0.120877551626054,1
"RICTOR",-0.23712780251538,1
"FYB1",-0.251332996050704,1
"DAB2",0.0849224480710413,1
"LOC112267931",0.0849224480710413,1
"TTC33",-0.0183846393037737,1
"PTGER4",0.00446839331397934,1
"PRKAA1",-0.0842426365133487,1
"RPL37",0.254711859589209,1
"CARD6",-0.133813364443184,1
"OXCT1",-0.0219313754686305,1
"C5orf51",0.0216020276424404,1
"FBXO4",0.00136418512092407,1
"CCDC152",0.125477079033904,1
"SELENOP",-0.637225994174536,1
"FLJ32255",-0.127097516425334,1
"LOC648987",0.119261989868852,1
"ANXA2R",-0.033209931528344,1
"LOC153684",-0.463631534998282,1
"ZNF131",0.0244180593904448,1
"HMGCS1",-0.0583663287635858,1
"TMEM267",0.0495850953908156,1
"C5orf34",-0.037000691132285,1
"PAIP1",-0.0832126633252461,1
"NNT",-0.0242561623664154,1
"MRPS30",0.0623298155915692,1
"EMB",0.0160201263966635,1
"PARP8",-0.162887782573554,1
"PELO",0.166836825457598,1
"MOCS2",0.0522581654093506,1
"LOC257396",0.466095558403455,1
"NDUFS4",-0.013251155150472,1
"ARL15",0.430762405065915,1
"SNX18",0.296913136488368,1
"DHX29",-0.057251606295798,1
"MTREX",-0.136177494720651,1
"PLPP1",0.0852836648428212,1
"SLC38A9",-0.144287545837414,1
"IL6ST",-0.104694354628671,1
"MAP3K1",-0.120003679216089,1
"SETD9",0.0705481608226503,1
"MIER3",-0.0231537115080011,1
"GPBP1",-0.161782234328972,1
"PLK2",0.270453309754422,1
"GAPT",-0.0438250607221693,1
"DEPDC1B",-0.0523215061941917,1
"ERCC8",0.101442295188656,1
"NDUFAF2",0.0844098703136928,1
"SMIM15",0.136222418491034,1
"ZSWIM6",-0.149636590021109,1
"KIF2A",-0.0697233749340303,1
"DIMT1",-0.000799037876606943,1
"IPO11",-0.0448767170693135,1
"IPO11-LRRC70",-0.0448767170693135,1
"SREK1IP1",0.179874428213568,1
"CWC27",-0.084050369705226,1
"CENPK",-0.00960317657289261,1
"PPWD1",-0.216411683196755,1
"TRIM23",-0.076082169688917,1
"TRAPPC13",-0.0482621346231116,1
"SHLD3",0.360673845757473,1
"SGTB",0.0900126909047074,1
"NLN",0.00647241289534975,1
"ERBIN",-0.0799976466513859,1
"SREK1",-0.134041626322379,1
"CD180",-0.0224608296266155,1
"PIK3R1",-0.172831417356152,1
"SLC30A5",0.114279027154641,1
"CCNB1",0.0360360367905146,1
"CENPH",-0.000668156738364785,1
"MRPS36",0.169240507048963,1
"CCDC125",-0.122623263364302,1
"RAD17",-0.190354315066154,1
"MCCC2",-0.140302966370659,1
"MAP1B",-0.566176288366003,1
"MRPS27",0.0292312277069531,1
"PTCD2",-0.196286003690258,1
"ZNF366",0.0228278755230881,1
"TNPO1",-0.130276150823579,1
"BTF3",0.133633014141168,1
"ANKRA2",-0.0351495497142495,1
"UTP15",-0.176319295390803,1
"ENC1",0.107413352682482,1
"HEXB",0.0180162085682809,1
"GFM2",-0.128257473725188,1
"NSA2",-0.0554631163173021,1
"HMGCR",-0.0108168714402848,1
"CERT1",0.0171647158515885,1
"POLK",-0.222876825991196,1
"ANKDD1B",0.176105957369865,1
"POC5",0.0106583595159514,1
"IQGAP2",-0.257005975382546,1
"F2R",-0.180763483944046,1
"AGGF1",0.167609555337656,1
"ZBED3",-0.168201092150621,1
"ZBED3-AS1",-0.0458379540333774,1
"WDR41",0.0100155120542248,1
"TBCA",0.235896461324025,1
"AP3B1",-0.0978148610768401,1
"SCAMP1-AS1",-0.0510307640139843,1
"SCAMP1",0.161230066728345,1
"LHFPL2",-0.125534959339113,1
"ARSB",-0.01842250954493,1
"JMY",-0.285346510950092,1
"HOMER1",-0.0452804092822049,1
"TENT2",-0.127025752579227,1
"MTX3",0.0892865215804143,1
"SERINC5",-0.210057243999306,1
"ZFYVE16",-0.0965240174044133,1
"DHFR",0.140275969851498,1
"MSH3",-0.169117303001183,1
"CKMT2-AS1",-0.576095625441885,1
"ZCCHC9",-0.0353999892469216,1
"SSBP2",-0.0735654479832239,1
"ATG10",0.0269651237711543,1
"RPS23",0.715177946711133,1
"ATP6AP1L",0.0940387657597918,1
"TMEM167A",0.104705777725062,1
"XRCC4",0.0393256754483808,1
"COX7C",0.228134949875373,1
"RASA1",-0.088476307116617,1
"CCNH",-0.153615815821609,1
"TMEM161B",-0.0962257206334943,1
"TMEM161B-AS1",-0.573793492264479,1
"LINC00461",-0.0316053771241054,1
"MEF2C",0.0480470008542762,1
"MEF2C-AS1",-0.672168569565452,1
"CETN3",0.0199490842415551,1
"MBLAC2",0.121181424870922,1
"POLR3G",0.124361264882524,1
"LYSMD3",0.0125055421893943,1
"LUCAT1",-0.739066774408738,1
"ARRDC3",-0.156303807326831,1
"FAM172A",0.181205558170725,1
"KIAA0825",0.0727876556967681,1
"SLF1",-0.125645422494234,1
"MCTP1",-0.0275821483339013,1
"TTC37",-0.163086300953853,1
"ARSK",0.303027117979095,1
"RFESD",0.0992665092582357,1
"RHOBTB3",-0.119539326315103,1
"GLRX",-0.0335214207957049,1
"CAST",-0.118687745718835,1
"ERAP1",-0.152122631952655,1
"ERAP2",-0.182338349003349,1
"LNPEP",-0.318304533753174,1
"RIOK2",-0.0905212529490688,1
"RGMB",-0.139507146814512,1
"CHD1",-0.220264832493108,1
"FAM174A",0.26049734771706,1
"ST8SIA4",-0.048749322821607,1
"SLCO4C1",-0.0176293203703747,1
"PAM",-0.0525811422720994,1
"GIN1",-0.185513415455086,1
"PPIP5K2",0.00567441767404082,1
"C5orf30",0.035982649560479,1
"NUDT12",-0.367292360732538,1
"EFNA5",-0.0419826641088481,1
"FBXL17",0.214535907747711,1
"FER",-0.136594428253789,1
"PJA2",0.0550252882459232,1
"MAN2A1",-0.0634399874590274,1
"SLC25A46",0.186443815120994,1
"WDR36",-0.107843388171724,1
"STARD4",0.0510490953916799,1
"STARD4-AS1",-0.488706201815737,1
"NREP",0.236348127393138,1
"APC",-0.310436468047928,1
"SRP19",0.289798866799992,1
"REEP5",0.143420044889017,1
"DCP2",-0.0747070378687804,1
"MCC",0.00740193504792247,1
"YTHDC2",-0.177390221200141,1
"KCNN2",-0.0949356398715874,1
"TRIM36",0.0228482038175203,1
"PGGT1B",0.198888008969785,1
"CCDC112",-0.112540463666517,1
"FEM1C",0.013135626390507,1
"TMED7",0.3306194070459,1
"ATG12",-0.0474576735203294,1
"AP3S1",0.244730683813518,1
"COMMD10",0.0361775638295511,1
"SEMA6A",-0.566071257135835,1
"SEMA6A-AS1",-0.693462048020523,1
"DTWD2",0.0866513550655709,1
"MIR1244-2",0.350647031141498,1
"DMXL1",-0.390219798898117,1
"TNFAIP8",0.0890801078419885,1
"HSD17B4",-0.0527296896690016,1
"SRFBP1",-0.0519126020511391,1
"SNX2",-0.247067132883925,1
"SNX24",0.0568434814140664,1
"CEP120",-0.082368144483725,1
"CSNK1G3",-0.0958548724654726,1
"ZNF608",-0.190961829607878,1
"GRAMD2B",-0.176027515895321,1
"ALDH7A1",0.0305783584514248,1
"PHAX",0.0135236533570927,1
"LMNB1",0.018440843532664,1
"MARCHF3",0.0117479483149546,1
"MEGF10",-0.0110054429007305,1
"PRRC1",0.0360802301724475,1
"LINC01184",0.0624633337123919,1
"SLC12A2",0.0206551612031079,1
"ISOC1",0.084607401272392,1
"HINT1",0.160081701842246,1
"LYRM7",0.0275313170565059,1
"CDC42SE2",0.0605105337875604,1
"RAPGEF6",0.0430513480986549,1
"FNIP1",-0.224499015999481,1
"IRF1",-0.0620197675653535,1
"RAD50",0.419157576335884,1
"KIF3A",-0.140042882293912,1
"SEPTIN8",0.0428787685786338,1
"UQCRQ",0.489963410007961,1
"LEAP2",-1.06420769793909,1
"AFF4",-0.193637055342758,1
"ZCCHC10",0.100174419612545,1
"HSPA4",-0.114297815163421,1
"C5orf15",0.0240322331244336,1
"VDAC1",-0.00304657875554226,1
"SKP1",0.199126264543445,1
"PPP2CA",0.124334163906251,1
"UBE2B",0.0213847269884886,1
"CDKN2AIPNL",0.15593457350105,1
"JADE2",0.000770335839428247,1
"SAR1B",-0.0652038049668855,1
"SEC24A",-0.180883855942559,1
"CAMLG",0.0131701541798074,1
"DDX46",-0.0803808512858637,1
"C5orf24",-0.0251932938699448,1
"TXNDC15",0.0161665991316395,1
"PCBD2",0.0925403778591169,1
"C5orf66",-0.291285690431293,1
"MACROH2A1",0.144982847691633,1
"TIFAB",0.0964417324797797,1
"TGFBI",0.0797680355574003,1
"SMAD5",0.0687217672224363,1
"SPOCK1",0.680453328459246,1
"KLHL3",-0.301344422632348,1
"HNRNPA0",0.513274904485843,1
"FAM13B",-0.0425668951365832,1
"BRD8",-0.167901147107244,1
"KIF20A",-0.0660749142054866,1
"CDC23",-0.0418208321597075,1
"CDC25C",-0.0180865447193201,1
"FAM53C",0.0420232197423673,1
"LOC100128966",0.0420232197423673,1
"KDM3B",-0.19733878948163,1
"EGR1",0.880481079051471,1
"ETF1",0.0114355211657107,1
"HSPA9",-0.036147099296164,1
"CTNNA1",0.0473294003067697,1
"SIL1",0.2965092680708,1
"PAIP2",0.0651195101692028,1
"SLC23A1",-0.470173116129373,1
"MZB1",0.0205505011459859,1
"PROB1",0.497170648446108,1
"SPATA24",-0.491069729045207,1
"DNAJC18",0.0375491762286273,1
"UBE2D2",0.0365853750595246,1
"CXXC5",0.375677180529673,1
"PURA",0.0607495750984167,1
"IGIP",-0.357982296467668,1
"CYSTM1",0.0847974075447001,1
"PFDN1",0.0174259642601289,1
"HBEGF",-0.038853173100317,1
"ANKHD1",-0.477610508558285,1
"SRA1",0.194907855353603,1
"APBB3",-0.0384519132500981,1
"SLC35A4",0.120502665544133,1
"NDUFA2",0.388255651365383,1
"TMCO6",0.0590203390767264,1
"IK",-0.0416834343970234,1
"WDR55",-0.124432390589035,1
"HARS1",-0.0287142407797674,1
"HARS2",-0.0720517328138085,1
"ZMAT2",0.0857255927477583,1
"TAF7",0.036326764080035,1
"PCDHGB2",-0.422195879118591,1
"PCDHGC3",-0.0599204976410022,1
"DIAPH1",-0.0770851833932233,1
"HDAC3",0.0147977285725268,1
"RELL2",0.469656268778249,1
"FCHSD1",-0.0100596478915394,1
"DELE1",-0.0149189196506165,1
"RNF14",0.197349755465058,1
"GNPDA1",-0.00304979954933713,1
"NDFIP1",0.105959979774774,1
"SPRY4",0.0214222189925242,1
"ARHGAP26",-0.0382271284801299,1
"NR3C1",-0.0837570538020546,1
"YIPF5",0.14707708839557,1
"LARS1",-0.160235208435261,1
"TCERG1",-0.155967032874563,1
"FBXO38",-0.156029919329675,1
"ADRB2",0.0557122694664692,1
"GRPEL2",0.0506260354150513,1
"PCYOX1L",0.0899733400999479,1
"CSNK1A1",0.0129814244555476,1
"PPARGC1B",-0.140418771630346,1
"SLC26A2",0.0507629489520872,1
"TIGD6",0.0560347328017677,1
"HMGXB3",-0.0504367461496398,1
"CSF1R",0.157708897057232,1
"TCOF1",0.000817218633334268,1
"CD74",0.383214128399673,1
"RPS14",0.178718470964475,1
"NDST1",0.173001984101,1
"RBM22",0.0433875284345396,1
"DCTN4",-0.048568203294338,1
"SMIM3",-0.426883012779095,1
"TNIP1",0.136064840096343,1
"ANXA6",0.113595635793549,1
"CCDC69",-0.00760186418473104,1
"GM2A",0.084893336332774,1
"SLC36A1",0.0381565459493827,1
"ATOX1",0.344772020703417,1
"G3BP1",0.00206744898003137,1
"FAM114A2",0.0417989043896626,1
"MFAP3",0.000252999436986594,1
"GALNT10",0.0428908478294891,1
"SAP30L-AS1",-0.368612277034668,1
"SAP30L",0.0295110098293571,1
"LARP1",-0.0256345603302942,1
"FAXDC2",-0.24857022006078,1
"CNOT8",0.015631078500185,1
"GEMIN5",-0.162675176982958,1
"MRPL22",0.0780241591755577,1
"HAVCR2",-0.0640309065915255,1
"MED7",0.0459535798130467,1
"CYFIP2",-0.0582885908708337,1
"ADAM19",-0.058593054002687,1
"THG1L",-0.0609280314183611,1
"LSM11",-0.0666587971036886,1
"CLINT1",-0.0229086492273485,1
"RNF145",0.00650668294170472,1
"UBLCP1",0.162705750200965,1
"TTC1",-0.0111789300060206,1
"PWWP2A",-0.106818755368349,1
"ZBED8",-0.205319805205802,1
"SLU7",-0.0342354271517623,1
"PTTG1",-0.0380228478556224,1
"MIR3142HG",-0.202752730905001,1
"CCNG1",0.0251743693514203,1
"NUDCD2",0.169108816863103,1
"HMMR",0.0334606878665827,1
"MAT2B",0.0689361794171951,1
"RARS1",-0.0502489663340028,1
"PANK3",0.0374131380483057,1
"SPDL1",-0.0676678067479992,1
"DOCK2",-0.163732036899098,1
"LCP2",0.0147752120113344,1
"KCNMB1",-0.0661652959736542,1
"NPM1",0.0101201435604194,1
"FBXW11",-0.0140625206949291,1
"STK10",0.172912858406976,1
"UBTD2",0.124329625343995,1
"DUSP1",0.245996993716205,1
"ERGIC1",0.0855860060751845,1
"RPL26L1",0.252058692503864,1
"ATP6V0E1",0.0262943644104475,1
"CREBRF",-0.188637392263824,1
"BNIP1",-0.0632932859338168,1
"BOD1",-0.110649520172063,1
"CPEB4",-0.0913737780791544,1
"SFXN1",0.0184723956270647,1
"HRH2",0.0834700682283545,1
"THOC3",0.249301441746653,1
"SIMC1",-0.113075423598867,1
"KIAA1191",0.114966009972859,1
"ARL10",-0.285858041496461,1
"NOP16",0.00726179144060644,1
"HIGD2A",0.347525864746266,1
"CLTB",0.502860834489979,1
"FAF2",-0.0216429953476513,1
"RNF44",0.25707201455929,1
"GPRIN1",0.209219534894943,1
"TSPAN17",0.339140235298537,1
"UIMC1",-0.0741280127231175,1
"ZNF346",-0.158462298954384,1
"NSD1",-0.308535415859692,1
"RAB24",1.60869959523514,1
"MXD3",0.973145367875584,1
"PRELID1",0.64700457029883,1
"LMAN2",0.542681981135203,1
"RGS14",0.666934119600446,1
"GRK6",0.540696786373557,1
"DBN1",0.794052920718038,1
"PDLIM7",0.698031271957933,1
"DOK3",0.231319434563613,1
"DDX41",0.0807744555882837,1
"FAM193B",-0.134329185703186,1
"TMED9",0.216899344410159,1
"B4GALT7",0.51292735199514,1
"FAM153A",-0.29418187702954,1
"FAM153CP",0.0780114424703986,1
"N4BP3",0.400870685217454,1
"RMND5B",0.107520200728775,1
"NHP2",0.747915405554236,1
"HNRNPAB",0.179226823047771,1
"PHYKPL",-0.394840686604731,1
"CLK4",-0.125803069331113,1
"ZNF354B",-0.180279546910738,1
"ZNF879",-0.0796603821113794,1
"HNRNPH1",0.180561478032729,1
"CANX",0.0860135731191913,1
"MAML1",0.308980316046928,1
"SQSTM1",0.733982003440922,1
"TBC1D9B",0.697125752656886,1
"RNF130",0.141183721734239,1
"MAPK9",0.0266400317168014,1
"CNOT6",-0.141066227854221,1
"MGAT1",0.405741810300866,1
"HEIH",0.301233461948228,1
"LINC00847",0.32075799360196,1
"ZFP62",-0.0971136220068027,1
"TRIM41",-0.0181426286212297,1
"RACK1",0.14639673234027,1
"CTC-338M12.4",-0.0596447092412117,1
"TRIM52",-0.291108881462766,1
"TRIM52-AS1",0.304055834161909,1
"DUSP22",0.131729399416449,1
"IRF4",-0.0188302035298136,1
"EXOC2",-0.00886891906108786,1
"GMDS",0.00834141153554784,1
"WRNIP1",0.125190481059277,1
"SERPINB1",-0.0801178269133764,1
"NQO2",0.0924492101420406,1
"RIPK1",-0.0853059004186706,1
"BPHL",-0.0408362671245603,1
"PSMG4",0.0232437123929411,1
"SLC22A23",-0.487932262866167,1
"PRPF4B",-0.152848594328136,1
"ECI2",-0.142128302487776,1
"CDYL",0.0432577535040071,1
"RPP40",-0.00195028521465512,1
"LYRM4-AS1",-0.172728030102693,1
"LYRM4",0.147441618625937,1
"FARS2",0.0967927698252495,1
"NRN1",0.0815007654640216,1
"F13A1",0.141956947563857,1
"LY86",0.127051784688936,1
"RREB1",-0.0554004596024389,1
"SSR1",0.0538617302855983,1
"RIOK1",0.00523934124207464,1
"SNRNP48",0.011636473657098,1
"BLOC1S5",0.0231531153414097,1
"EEF1E1",0.111487538643028,1
"SLC35B3",-0.0775151593444683,1
"TMEM14B",0.226806229441978,1
"MAK",-1.47120636337718,1
"SYCP2L",-0.424234816443788,1
"ELOVL2",-1.15388141421588,1
"SMIM13",0.168694025116815,1
"NEDD9",0.314702136960127,1
"TMEM170B",0.156780929834439,1
"HIVEP1",-0.522073135223382,1
"PHACTR1",-0.106821723571131,1
"TBC1D7",0.0605147100021539,1
"TBC1D7-LOC100130357",0.0605147100021539,1
"GFOD1",-0.215702662119904,1
"SIRT5",-0.00966722416017407,1
"NOL7",0.0850248005964844,1
"RANBP9",-0.00890683134018742,1
"MCUR1",0.126198791297858,1
"CD83",-0.222749925115337,1
"JARID2",0.0304701415455599,1
"DTNBP1",0.0448728675480306,1
"MYLIP",-0.147157780063597,1
"GMPR",-0.178146658268817,1
"ATXN1",-0.0775013712020889,1
"FAM8A1",0.114692228812073,1
"NUP153",-0.187557936397542,1
"LOC105374952",-0.0302029319067036,1
"TPMT",0.122265568261074,1
"KDM1B",0.0460362380847108,1
"DEK",-0.00477145902580498,1
"RNF144B",-0.188533518321717,1
"MBOAT1",-0.202505727571237,1
"E2F3",0.0261503660398563,1
"CDKAL1",-0.0916735597643753,1
"SOX4",0.330581400700066,1
"MRS2",-0.0130383392414447,1
"GPLD1",-0.290792179515241,1
"ALDH5A1",-0.0482681193052746,1
"TDP2",0.0991841957322249,1
"ACOT13",0.229898991766141,1
"C6orf62",-0.0900252361445777,1
"GMNN",-0.055423800673462,1
"RIPOR2",-0.0969283664724933,1
"CARMIL1",0.0929840446338384,1
"TRIM38",-0.134722829945794,1
"H1-2",0.371438341583195,1
"HFE",-0.0324409587159841,1
"H2BC4",0.56871967895624,1
"H2AC6",0.0421904520758812,1
"H2BC5",0.531546024826686,1
"H2BC8",-0.303534382014483,1
"H3C6",-0.119784541748999,1
"H2BC9",0.101613056623128,1
"H3C8",-0.303577947356797,1
"H4C8",-0.076114567563163,1
"BTN3A2",-0.320293854442585,1
"BTN2A2",-0.0805880706732944,1
"BTN3A1",-0.404513806282113,1
"BTN2A3P",-0.272075109506965,1
"BTN3A3",-0.543711462246915,1
"BTN2A1",-0.207107014328416,1
"HCG11",0.0121221607467802,1
"HMGN4",0.055013528214423,1
"ABT1",0.326849213968324,1
"ZNF322",0.0640974815531472,1
"GUSBP2",-0.431572335473164,1
"H2BC11",0.389900063573531,1
"H2AC11",0.392491451036087,1
"H4C9",0.277923485599606,1
"H2BC12",0.246608892679502,1
"PRSS16",-0.0423545331038398,1
"ZNF391",0.0877570858562273,1
"ZNF184",-0.134729682030313,1
"LINC01012",-0.160828281997655,1
"H3C10",0.281725483221342,1
"H2BC15",0.131537734813358,1
"ZSCAN16-AS1",0.229628050258,1
"ZNF165",0.061135337921153,1
"ZSCAN16",0.110190467145299,1
"ZKSCAN8",-0.132098684091777,1
"ZNF192P1",-0.519232768435328,1
"ZSCAN9",-0.105405928549928,1
"ZKSCAN4",-0.0437736124959089,1
"ZSCAN26",-0.114707778130114,1
"PGBD1",-0.0875335704350827,1
"ZSCAN31",-0.0611202142557966,1
"ZKSCAN3",-0.199267184372634,1
"ZSCAN12",-0.0603974043430642,1
"HLA-A",-0.120129264883399,1
"CCHCR1",0.0471417555264928,1
"TCF19",0.203225509511749,1
"HLA-C",0.317720812810122,1
"HLA-B",-1.40457746914563,1
"AGPAT1",0.257841232466257,1
"HLA-DRB5",0.881310452880045,1
"HLA-DRB1",0.401986083435555,1
"HLA-DQA1",0.056395460932452,1
"HLA-DQB1",0.384258122509929,1
"TAP2",-0.961440363868005,1
"HLA-DMB",-0.217064655813927,1
"DAXX",-0.253530560133827,1
"SMIM40",-0.253530560133827,1
"BAK1",0.228878672078298,1
"UQCC2",0.252070956744159,1
"LEMD2",0.0978074994701238,1
"HMGA1",0.345549913466471,1
"SMIM29",0.364123977770903,1
"NUDT3",1.3374580825312,1
"RPS10",-0.739524525504747,1
"PACSIN1",0.197067759425161,1
"ILRUN",0.0125322253610991,1
"LOC101929243",-0.237092370317015,1
"SNRPC",0.237348762352218,1
"UHRF1BP1",-0.242538614275636,1
"TAF11",-0.0994517870838491,1
"ANKS1A",0.113546833849586,1
"ZNF76",-0.122104820961325,1
"DEF6",0.345441082674705,1
"PPARD",0.261187984994512,1
"FANCE",0.114454500892061,1
"RPL10A",0.142833331244948,1
"FKBP5",-0.133001385300902,1
"ARMC12",-0.0676871820446109,1
"LHFPL5",-0.808536423285962,1
"SRPK1",-0.0893608830886907,1
"MAPK14",-0.0090728552810814,1
"MAPK13",-1.10507574722661,1
"BRPF3",0.0714222257801698,1
"KCTD20",-0.0948243606860016,1
"STK38",-0.213824751666272,1
"SRSF3",0.19169885846021,1
"CDKN1A",0.294188070570631,1
"CPNE5",0.580649583753882,1
"PPIL1",0.113875861260121,1
"C6orf89",-0.00207595646556563,1
"MTCH1",0.10033857221544,1
"FGD2",-0.070354147905608,1
"PIM1",0.504713533197276,1
"TBC1D22B",-0.0420185581610101,1
"RNF8",-0.00685350438621417,1
"CMTR1",-0.238321197288375,1
"CCDC167",0.305312123719773,1
"ZFAND3",0.144855181120664,1
"BTBD9",0.113810626427121,1
"GLO1",0.137157725817686,1
"SAYSD1",-0.114272975716349,1
"KCNK17",0.158619318206844,1
"UNC5CL",-0.446753458677099,1
"OARD1",-0.105150804495125,1
"NFYA",-0.0128434577435404,1
"ADCY10P1",-0.393678171939373,1
"TREML2",0.265217561482549,1
"FOXP4-AS1",0.0348881564778977,1
"FOXP4",0.5977405238125,1
"MDFI",1.08230254113536,1
"TFEB",0.436326362037801,1
"FRS3",0.475340504098415,1
"USP49",-0.172117359790245,1
"MED20",-0.0360690438928803,1
"BYSL",0.0952218260473662,1
"CCND3",0.259346976461474,1
"TAF8",-0.0291989397508508,1
"MRPS10",0.0541412080307993,1
"TRERF1",-0.0932416754188547,1
"UBR2",-0.314223638960398,1
"TBCC",0.136885134425701,1
"BICRAL",-0.0616748823844228,1
"RPL7L1",-0.0135467704082912,1
"C6orf226",1.20364020016574,1
"CNPY3",0.162818287403766,1
"PEX6",0.261986561705767,1
"PPP2R5D",0.0358555290572096,1
"MEA1",0.19245525013276,1
"KLHDC3",0.114894220082452,1
"RRP36",0.123156779280286,1
"CUL7",0.179326911990521,1
"KLC4",0.188628301568044,1
"MRPL2",0.731752627533762,1
"SRF",0.274633923060539,1
"CUL9",-0.0299006429129678,1
"DNPH1",0.82713533603393,1
"ZNF318",-0.316554903026108,1
"ABCC10",0.0976866608182868,1
"DLK2",0.162383681410473,1
"TJAP1",-0.0465398356934893,1
"POLR1C",-0.0413037571839886,1
"YIPF3",0.245925733182693,1
"XPO5",-0.188893052397022,1
"POLH",-0.0552155430477292,1
