"","log2FoldChange","padj"
"PID1",1.70454025977759,1
"TRIP12",-0.669618346733713,1
"FBXO36",-0.157580459943471,1
"SP110",-3.1148643382993,1.18178031457669e-43
"SP140",-6.22800240224209,5.27055931393559e-38
"SP140L",-3.70260090688871,1.23422692420008e-15
"SP100",-1.77914412811215,1
"CAB39",0.359648712207228,1
"ITM2C",-0.892593162437739,1
"GPR55",-0.630585237547112,1
"PSMD1",-0.35856237094254,1
"ARMC9",1.25413112676869,1
"B3GNT7",0.990388185369611,1
"NCL",0.146684499894025,1
"PTMA",0.516109155106945,1
"PDE6D",-0.00142639319555779,1
"COPS7B",0.114118923229538,1
"DIS3L2",-0.301939202030064,1
"TIGD1",0.276540162720856,1
"EIF4E2",-0.176504860073892,1
"GIGYF2",-0.108842423861696,1
"DGKD",0.199876170792025,1
"USP40",0.0192587745345173,1
"HJURP",0.498118947112089,1
"TRPM8",-0.988063786461762,1
"ARL4C",-0.599315498058023,1
"SH3BP4",0.483679719159679,1
"COPS8",0.14305028828886,1
"LRRFIP1",0.210786478110647,1
"RAMP1",0.919787560049783,1
"UBE2F",-0.252181553759862,1
"SCLY",0.193299926411809,1
"ESPNL",0.252067255207825,1
"ILKAP",0.106892254598275,1
"LINC02610",0.761489232223409,1
"HES6",1.38953888683506,1
"PER2",0.0522022766812132,1
"TRAF3IP1",0.100689534528575,1
"ASB1",0.50716624555531,1
"HDAC4",0.887492829562936,1
"NDUFA10",-0.183610895457697,1
"COPS9",-0.421935635596251,1
"ANKMY1",0.2219845314309,1
"DUSP28",0.0708134334602166,1
"RNPEPL1",-0.233674807884531,1
"CAPN10-DT",-0.15950003417397,1
"CAPN10",-0.346403005340066,1
"GPR35",-0.78452444386839,1
"SNED1",-0.298824939485714,1
"MTERF4",-0.303116650324369,1
"PASK",-0.012806876361157,1
"PPP1R7",-0.0706957074123741,1
"HDLBP",-0.296475399269899,1
"SEPTIN2",0.145775178484588,1
"FARP2",-0.156047915541258,1
"STK25",-0.17978733924397,1
"THAP4",-0.0501137661161754,1
"ATG4B",-0.248101346762046,1
"DTYMK",0.177050234479157,1
"ING5",0.501832601887749,1
"D2HGDH",0.142378906201078,1
"LINC01266",1.03198114107797,1
"CNTN4",-3.03912284715076,0.000192943820171625
"TRNT1",0.232666355236456,1
"CRBN",0.314777941006881,1
"SUMF1",0.0541645396094729,1
"LOC100130207",0.0541645396094729,1
"SETMAR",-0.198727477355228,1
"ITPR1",-1.0416041762227,1
"BHLHE40",-1.38652653979704,1
"ARL8B",-0.367145266854408,1
"EDEM1",-1.52503701324448,1
"LMCD1",-0.978905541895609,1
"OXTR",1.15296257688821,1
"RAD18",0.317121714828864,1
"THUMPD3-AS1",0.0625714039508251,1
"THUMPD3",-0.115383044615561,1
"SETD5",-0.163330774022146,1
"MTMR14",-0.119652368919071,1
"BRPF1",-0.0759212711071734,1
"OGG1",-0.13812324762183,1
"CAMK1",1.17515223455986,1
"TADA3",0.00419374824995782,1
"ARPC4",-0.458509468631189,1
"TTLL3",-0.423786197787643,1
"RPUSD3",0.237282570040584,1
"JAGN1",-0.332401613349897,1
"CRELD1",0.584495335595929,1
"EMC3",-0.339081009369298,1
"CIDECP1",-0.709032896193501,1
"FANCD2",0.497665418567933,1
"BRK1",0.288998145165688,1
"VHL",0.340254086323621,1
"TATDN2",0.230374760905685,1
"LINC00852",-0.471165480841355,1
"GHRLOS",0.468404642263276,1
"SEC13",-0.224836227788099,1
"ATP2B2",1.94673177053081,1
"ATG7",-0.483326650510563,1
"VGLL4",-0.0203932303854051,1
"TAMM41",0.110035080793215,1
"TSEN2",0.366297329517313,1
"MKRN2",0.0487131139624268,1
"RAF1",-0.191797258075004,1
"CAND2",1.52365952766862,1
"RPL32",0.12618255401852,1
"IQSEC1",-0.78826612376273,1
"NUP210",0.471787721293671,1
"CHCHD4",0.23212768142021,1
"TMEM43",-0.20177971787255,1
"XPC",-0.0659934367485904,1
"LSM3",0.0695792518895372,1
"SLC6A6",0.280526904258732,1
"CCDC174",-0.27605753806574,1
"FGD5-AS1",0.294840395384415,1
"NR2C2",0.354678610927619,1
"MRPS25",0.141683119469566,1
"RBSN",-0.0701112172158646,1
"CAPN7",0.195131542742261,1
"SH3BP5-AS1",-0.36858888369703,1
"SH3BP5",-0.901222930711741,1
"METTL6",0.0210587373308517,1
"EAF1",0.131018719738699,1
"COLQ",0.425027347051553,1
"HACL1",-0.0313701908597082,1
"BTD",0.258068725500154,1
"ANKRD28",0.719601280273948,1
"DPH3",-0.232058900816707,1
"OXNAD1",0.213980004586466,1
"RFTN1",-1.67575318249681,1
"DAZL",0.24891794636938,1
"TBC1D5",0.554218132564416,1
"SATB1",0.0475530958597574,1
"RAB5A",-0.212725471877251,1
"KAT2B",-0.959058679341847,1
"SGO1",0.333484906043756,1
"UBE2E2",-0.0725676545521256,1
"UBE2E1",0.0227254914024663,1
"NKIRAS1",0.320873383417356,1
"RPL15",0.164210788834005,1
"NR1D2",0.364367958067837,1
"TOP2B",0.644184111299288,1
"NGLY1",-0.303034156021356,1
"OXSM",0.0115532786135937,1
"SLC4A7",0.643152521888263,1
"CMC1",0.0138600151845076,1
"AZI2",-0.500138903607602,1
"TGFBR2",0.0612080312056931,1
"STT3B",-0.0531670550149863,1
"GPD1L",1.57309887318966,1
"CMTM7",0.115377075811987,1
"CMTM6",-0.28410321093807,1
"DYNC1LI1",-0.128780861835488,1
"CNOT10",-0.196858862722791,1
"GLB1",-0.204966262142775,1
"TMPPE",-0.367810764426726,1
"CRTAP",0.756480268586119,1
"FBXL2",-0.531286092405208,1
"UBP1",0.0121071429960908,1
"CLASP2",0.472572722773848,1
"PDCD6IP",0.0608210312039097,1
"TRANK1",-5.37413950860875,2.55709075344816e-77
"EPM2AIP1",-0.268863273599417,1
"MLH1",0.0119552160191915,1
"LRRFIP2",-0.421752518639067,1
"GOLGA4",-0.0896415093619784,1
"VILL",0.12998184701568,1
"PLCD1",-0.745099005324519,1
"ACAA1",-0.668977503772414,1
"MYD88",-1.78941998245047,1
"OXSR1",0.194912993010104,1
"XYLB",0.666654491246871,1
"ACVR2B",0.890863558044614,1
"EXOG",-0.159495271070165,1
"SCN5A",-1.97873574370623,1
"WDR48",-0.095011928014306,1
"GORASP1",-0.589857392384662,1
"CSRNP1",-2.56257863554424,0.00148484481986292
"CX3CR1",-1.22305528774792,1
"SLC25A38",-0.142430973363312,1
"RPSA",0.100890260728604,1
"EIF1B-AS1",-0.026475552011902,1
"EIF1B",0.0572348402826321,1
"ENTPD3-AS1",0.0519579186317897,1
"RPL14",0.200713038755936,1
"ZNF619",0.0724494415653345,1
"ZNF620",0.227361596842602,1
"ZNF621",0.0590065734865105,1
"CTNNB1",-0.165710675690605,1
"ULK4",-0.468183840486221,1
"TRAK1",-0.570798959243616,1
"VIPR1",1.86824491980349,1
"SEC22C",0.00956786587305698,1
"SS18L2",-0.0327887688456576,1
"NKTR",-0.0379660623673272,1
"HIGD1A",-0.726184757395305,1
"POMGNT2",0.187319457171915,1
"SNRK",0.177860935208708,1
"ANO10",-0.19987740305598,1
"ABHD5",-0.10893257236693,1
"TCAIM",-0.0154674899450805,1
"ZNF445",0.210804320336975,1
"ZDHHC3",-0.0198615335473062,1
"EXOSC7",-0.139859698035989,1
"LARS2",-0.110894487826867,1
"LIMD1",-0.503877701313803,1
"SACM1L",0.32128137368001,1
"LZTFL1",0.814737487117409,1
"FYCO1",0.137222463121456,1
"CCR1",-2.52773363312613,0.0281788392721194
"CCR2",2.66077922919586,0.00214507438790476
"CCR5",-1.42845058820689,1
"CCRL2",-2.60557456889917,1
"CCDC12",-0.0315566277335405,1
"NBEAL2",0.658896276001962,1
"SETD2",0.0673121855571381,1
"KIF9",0.0153259628666209,1
"KLHL18",-0.330894525387669,1
"PTPN23",-0.52412936233232,1
"SCAP",-0.253612661958222,1
"ELP6",0.10311347438827,1
"SMARCC1",0.123063123726083,1
"DHX30",-0.104525145453085,1
"MAP4",-0.135016221738567,1
"CDC25A",0.177556654524748,1
"CAMP",3.2543557585085,0.00376834783862139
"ZNF589",0.661191893668197,1
"NME6",-0.0884018140763173,1
"PLXNB1",0.195017020485154,1
"CCDC51",-0.184444418578962,1
"TMA7",0.191647009350977,1
"ATRIP",-0.127732139744236,1
"ATRIP-TREX1",-0.127732139744236,1
"SHISA5",-0.271670935741378,1
"PFKFB4",-0.683959294974721,1
"UQCRC1",-0.0958356253883226,1
"SLC26A6",-0.143753866311533,1
"CELSR3",0.497172691712097,1
"NCKIPSD",0.0527566470926046,1
"IP6K2",-0.354231724909759,1
"PRKAR2A",0.520977560525297,1
"SLC25A20",-1.14369475608866,1
"ARIH2",-0.257563978895613,1
"P4HTM",0.585226905046455,1
"WDR6",0.00428491738178713,1
"DALRD3",0.139400585342246,1
"NDUFAF3",-0.0751335934411837,1
"IMPDH2",0.233575269446586,1
"QRICH1",-0.316616377535187,1
"QARS1",0.0422185843577663,1
"USP19",-0.460615738307437,1
"CCDC71",-0.749760151638325,1
"C3orf62",0.796307702321806,1
"USP4",0.107300843159709,1
"LOC107986084",0.107300843159709,1
"GPX1",0.338697440491973,1
"RHOA",0.224456811951816,1
"TCTA",0.646449550218565,1
"DAG1",0.317710676613999,1
"APEH",0.534724977386504,1
"MST1",-0.271903060210237,1
"RNF123",-0.00839120280149218,1
"GMPPB",-0.188030662796911,1
"IP6K1",0.158976790613844,1
"INKA1",0.290619574236756,1
"UBA7",-3.62841358078843,2.66652334057791e-48
"TRAIP",0.274997153516513,1
"MON1A",-0.196299761025792,1
"RBM6",-0.0194494808335852,1
"RBM5",-0.373605055842937,1
"SEMA3F-AS1",-0.747001093057815,1
"GNAI2",-0.368140573840629,1
"IFRD2",0.149027279419411,1
"HYAL3",0.641920802675698,1
"NAA80",0.440421034763605,1
"HYAL2",-0.218681864331139,1
"TUSC2",-0.212933128822368,1
"RASSF1",0.264856427251231,1
"NPRL2",0.177010450801167,1
"CYB561D2",-0.266031281296457,1
"TMEM115",-0.226275168971256,1
"C3orf18",0.299778553626372,1
"HEMK1",0.379628018212318,1
"CISH",-0.563424910968899,1
"MAPKAPK3",0.3730138982038,1
"MANF",0.635736642784855,1
"RBM15B",0.13557089274702,1
"DCAF1",0.00466124747907004,1
"RAD54L2",-0.141626741191452,1
"TEX264",0.552757413159303,1
"RRP9",-0.481856926137898,1
"PARP3",-0.52908454630551,1
"PCBP4",0.280307980464002,1
"ABHD14B",0.40222991382867,1
"ABHD14A",0.244444856888769,1
"RPL29",0.0749291466298963,1
"DUSP7",0.748846787823651,1
"POC1A",0.466522914973026,1
"ALAS1",-0.928536975177925,1
"TWF2",-0.0278448524416062,1
"PPM1M",0.247986749937393,1
"WDR82",0.194322039350914,1
"GLYCTK",-0.11340362795489,1
"DNAH1",0.0817864850660564,1
"BAP1",-0.140473149677602,1
"PHF7",0.537077072948576,1
"SEMA3G",1.2550872552292,1
"NISCH",-0.201208320709384,1
"NT5DC2",1.4284013055925,1
"SMIM4",-0.0504196026594253,1
"PBRM1",0.0406742095142683,1
"GNL3",0.0012324433299729,1
"GLT8D1",0.159926173569463,1
"SPCS1",-0.427230909322114,1
"NEK4",0.12008740366139,1
"STIMATE",-0.931337843686123,1
"SFMBT1",-0.300619829398895,1
"RFT1",-0.164675577870127,1
"PRKCD",-0.734333672250407,1
"TKT",0.0178878696853906,1
"DCP1A",-0.2099230211283,1
"IL17RB",0.519457549296097,1
"ACTR8",-0.0941530378371529,1
"SELENOK",0.122263836796,1
"ERC2",2.01882168649589,1
"CCDC66",0.322413936862122,1
"TASOR",-0.0758648081415295,1
"ARHGEF3",-2.07943146787597,1
"HESX1",-6.10834906590987,7.71513899403013e-32
"APPL1",-0.343052616559097,1
"PDE12",0.129739697942429,1
"ARF4",-0.0333984663124584,1
"DENND6A",0.753707453775454,1
"SLMAP",0.00490621096039562,1
"FLNB",-0.695700868727923,1
"FLNB-AS1",-1.08767600798528,1
"ABHD6",-0.553721103160173,1
"RPP14",0.441371348647012,1
"PXK",0.515093296673776,1
"PDHB",0.0746650633539926,1
"KCTD6",0.507593902754778,1
"FHIT",0.673132445371768,1
"PTPRG",-0.218225479047366,1
"PTPRG-AS1",0.442582918747574,1
"C3orf14",0.235874629292181,1
"THOC7",0.14214580475962,1
"ATXN7",-0.404516708145395,1
"PSMD6-AS2",-0.629744243336651,1
"PSMD6",-0.2403953520239,1
"LRIG1",0.333329012215249,1
"KBTBD8",-0.109533160767243,1
"SUCLG2",0.403670292927676,1
"SUCLG2-AS1",0.386919719850476,1
"EOGT",0.134251837204684,1
"TMF1",-0.532702989468567,1
"UBA3",-0.505818602695851,1
"ARL6IP5",-1.21983788950721,1
"FRMD4B",0.254925910245952,1
"MITF",0.0335135270751889,1
"FOXP1",-0.289284673869018,1
"EIF4E3",0.043841054016013,1
"LINC00877",0.265677539929572,1
"RYBP",0.414898721883183,1
"SHQ1",0.703918644599564,1
"GXYLT2",0.637237262622207,1
"PPP4R2",0.353838160150515,1
"EBLN2",-0.236122118735658,1
"ZNF717",-0.308146597174114,1
"ROBO1",-1.06613681122634,1
"GBE1",0.0855852669360843,1
"CHMP2B",-0.133115707933929,1
"CGGBP1",0.524832445092346,1
"ZNF654",0.127403327397963,1
"C3orf38",-0.573339091503714,1
"PROS1",0.690545977130009,1
"ARL13B",0.351633034177683,1
"DHFR2",-0.122852488820314,1
"NSUN3",0.184786702083991,1
"ARL6",0.588097045499267,1
"CRYBG3",0.153507275430892,1
"RIOX2",0.718670993959433,1
"CLDND1",0.087929338839199,1
"CPOX",0.521578611881339,1
"ST3GAL6",0.451769299419923,1
"DCBLD2",0.784259653969908,1
"CMSS1",0.313741944278706,1
"FILIP1L",0.950626171563989,1
"TBC1D23",0.219176586202505,1
"NIT2",0.0734936495370783,1
"TOMM70",0.195275426035658,1
"LNP1",0.301347847361447,1
"TMEM45A",-1.61003677081103,1
"TFG",-0.523338842917059,1
"SENP7",0.204136995115268,1
"TRMT10C",0.26765805328815,1
"PCNP",0.333088404299077,1
"ZBTB11",0.21437285003513,1
"ZBTB11-AS1",-0.425453854790888,1
"RPL24",0.22156044170511,1
"CEP97",1.06383990376021,1
"NXPE3",0.330812903806386,1
"NFKBIZ",-2.54289432939172,3.84364298749524e-07
"ALCAM",-1.40048216924875,1
"CBLB",0.240819050428366,1
"BBX",-0.643309698177494,1
"CD47",-0.22455835587102,1
"LINC01215",-2.00093675987622,1
"IFT57",-0.318416747778624,1
"MYH15",0.795053988747355,1
"CIP2A",0.158289620519544,1
"DZIP3",-0.903066353676671,1
"PLCXD2",0.635187275965925,1
"PHLDB2",-0.748568802585683,1
"ABHD10",0.158844618394554,1
"CD200",-3.65228856141514,0.790511210556779
"BTLA",0.427017972028439,1
"ATG3",-0.356799139622233,1
"SLC35A5",0.212931078847321,1
"CCDC80",-0.917787679404115,1
"GTPBP8",0.137803369265443,1
"NEPRO",-0.158647640930924,1
"CFAP44",0.744917108217803,1
"SIDT1",-1.09913554343496,1
"USF3",0.352473830513607,1
"NAA50",0.186739457363541,1
"ATP6V1A",-1.11353303964948,1
"ZDHHC23",-0.15224977671524,1
"CCDC191",-0.0130783528261533,1
"QTRT2",-0.174678986741941,1
"TIGIT",-3.55112809839705,0.100819058249159
"ZBTB20",0.758220012500193,1
"B4GALT4",-0.789129277332039,1
"ARHGAP31",-1.76456048022825,1
"TMEM39A",0.00798704551634403,1
"POGLUT1",-0.212982899359736,1
"TIMMDC1",-0.281247986526267,1
"CD80",-6.32327731908495,4.0801225953414e-23
"ADPRH",-0.544218922091938,1
"COX17",-0.390721354243053,1
"NR1I2",1.70508650535609,1
"GSK3B",0.288829477773322,1
"LRRC58",0.696832865279466,1
"NDUFB4",-0.273338243545639,1
"RABL3",0.333437978877103,1
"GTF2E1",0.178345816031616,1
"POLQ",-0.0260913939931455,1
"HCLS1",-0.650012065377336,1
"GOLGB1",-0.0840803630160953,1
"IQCB1",-0.275820050193455,1
"EAF2",0.030358879704235,1
"SLC15A2",0.415422233604719,1
"CD86",-1.73021567398792,1
"CCDC58",0.0940594226925857,1
"FAM162A",0.337391232349263,1
"WDR5B",-0.39050308810167,1
"LOC102723582",0.254291220973776,1
"KPNA1",0.0676776485532219,1
"PARP9",-5.28895356389849,1.02155813479517e-257
"DTX3L",-2.71993122053246,6.46047448009667e-18
"PARP15",0.375917595843555,1
"PARP14",-4.0923674538892,2.06844614652773e-174
"HSPBAP1",0.0558920444288541,1
"SLC49A4",0.273662936678577,1
"LINC02035",0.617122878669343,1
"PDIA5",0.149100719109139,1
"SEC22A",0.189135310874224,1
"HACD2",0.769414484810052,1
"MYLK-AS1",0.424328024920285,1
"MYLK",1.76819486675164,1
"CCDC14",0.51624070120714,1
"KALRN",1.68931593790848,1
"UMPS",0.0722637938302612,1
"ITGB5",1.61112696822861,1
"HEG1",-0.753087733032739,1
"SLC12A8",-0.216409255323195,1
"ZNF148",0.354007798061879,1
"SNX4",0.0649126942330693,1
"OSBPL11",0.178928505680473,1
"SLC41A3",0.166079924087032,1
"ZXDC",0.685371926378198,1
"CHCHD6",0.394143991856086,1
"PLXNA1",0.346420628588282,1
"TPRA1",-0.273049032608674,1
"MCM2",-0.0688674760314884,1
"ABTB1",-0.0214100772333957,1
"MGLL",-1.67628415380411,1
"SEC61A1",-0.33977489026774,1
"RUVBL1",0.137822573663465,1
"RPN1",-0.0693571588293503,1
"RAB7A",0.0886661414353748,1
"ACAD9",-0.0186105410192013,1
"ISY1",0.0602858200018571,1
"CNBP",0.100268379649641,1
"COPG1",-0.274700555472859,1
"HMCES",0.0694940333538085,1
"H1-10",0.251499061712013,1
"RPL32P3",-0.0868637070863549,1
"MBD4",-0.111973816712929,1
"IFT122",0.495900776961509,1
"PLXND1",1.40448696756452,1
"TMCC1",0.210998359144679,1
"TMCC1-AS1",0.967392753257535,1
"ALG1L2",-0.243355710476756,1
"PIK3R4",-0.107577388648616,1
"ATP2C1",-0.0589823784060862,1
"ASTE1",0.1718888498608,1
"NUDT16P1",0.0719128914946905,1
"NUDT16",0.413853646677559,1
"MRPL3",0.304628887088027,1
"ACPP",-0.184920760198132,1
"DNAJC13",-0.652950502497903,1
"UBA5",0.142393229569892,1
"NPHP3",0.345298464410272,1
"CDV3",-0.201886608694965,1
"TOPBP1",0.159031693600201,1
"SRPRB",0.0697316099605697,1
"RYK",0.100363819895479,1
"ANAPC13",0.141463745723378,1
"CEP63",0.200911582713108,1
"EPHB1",-0.921598032921635,1
"MSL2",0.371770116435359,1
"PCCB",0.274321752636706,1
"STAG1",0.554005867146149,1
"NCK1",0.298873288334072,1
"IL20RB",-0.132607833628087,1
"DBR1",0.0527722514868556,1
"ARMC8",-0.311491765037191,1
"MRAS",-0.540198607014155,1
"CEP70",1.51429609736548,1
"FAIM",0.747090729507123,1
"PIK3CB",0.33214274627821,1
"MRPS22",-0.0598596812008562,1
"COPB2",-0.231845337481485,1
"SLC25A36",0.6093705491401,1
"ZBTB38",0.581692449633626,1
"RASA2",0.776454486797775,1
"RNF7",0.0293672784951744,1
"ATP1B3",-0.0236118348871761,1
"TFDP2",0.861671904866597,1
"GK5",1.06654101430772,1
"XRN1",-1.62530281404193,1
"ATR",-0.833479246511526,1
"PLS1",0.756161627580046,1
"U2SURP",0.0435357000408318,1
"SLC9A9",-0.670012632474459,1
"DIPK2A",0.0040142849724035,1
"PLSCR1",-3.06849736568443,1.02976548094184e-44
"GYG1",-0.128179840649863,1
"HLTF",0.562839187540364,1
"HPS3",0.0642427623334331,1
"COMMD2",0.262285522580267,1
"RNF13",0.289544194237444,1
"TSC22D2",-1.42335259054564,1
"SERP1",0.43096303796743,1
"EIF2A",0.21226904792297,1
"SELENOT",-0.739724349261843,1
"SIAH2",-0.0867606869852303,1
"GPR171",-0.589171771348363,1
"P2RY14",-0.155090304442649,1
"IGSF10",-0.925568005821905,1
"SUCNR1",-3.04848166380281,1
"MBNL1",-0.567480368817656,1
"MBNL1-AS1",-0.801541596530034,1
"RAP2B",-0.0925770775127167,1
"DHX36",-0.166475044535669,1
"SLC33A1",0.566865447719592,1
"GMPS",0.0480614776399492,1
"SSR3",-0.0578551712321834,1
"TIPARP",-0.826350876429372,1
"LINC00886",-0.18217182177257,1
"LEKR1",-0.106767195342296,1
"CCNL1",-0.453929961865603,1
"SHOX2",0.0111540898013605,1
"RSRC1",0.119728435674939,1
"GFM1",-0.132816164618627,1
"LXN",0.279087009951642,1
"MFSD1",-0.0968568279464341,1
"IL12A",-0.250640454586954,1
"IFT80",0.616741658079737,1
"SMC4",0.410302032828107,1
"TRIM59",0.734232795820207,1
"KPNA4",-0.0877333994752275,1
"PPM1L",0.609493650572612,1
"B3GALNT1",0.636725244556789,1
"NMD3",0.0822695065616055,1
"WDR49",2.37977433660682,1
"PDCD10",-0.0850485207791912,1
"SERPINI1",-1.00089612786705,1
"GOLIM4",0.891794827067899,1
"MYNN",-0.0691238084935458,1
"LRRC34",0.171269788135187,1
"SEC62",0.188079126584997,1
"GPR160",0.492554615956088,1
"PHC3",0.0735299013972011,1
"PRKCI",0.368798937226554,1
"SKIL",-0.595989748518156,1
"RPL22L1",0.0118453802888934,1
"EIF5A2",0.604027031907196,1
"FNDC3B",-1.01358238418361,1
"TNFSF10",-6.01039876103218,0
"NCEH1",-0.59373221582472,1
"ECT2",0.85895156176828,1
"TBL1XR1",0.235063476204045,1
"KCNMB2",0.206035518275215,1
"ZMAT3",0.240214188027533,1
"PIK3CA",0.233304576885446,1
"ZNF639",0.298604780356217,1
"MFN1",-1.46710310775788,1
"GNB4",-0.00393055672411946,1
"ACTL6A",0.369103996395611,1
"MRPL47",-0.132297426279272,1
"NDUFB5",-0.0710692279244591,1
"USP13",0.382950485606563,1
"PEX5L",-0.0145510970456744,1
"TTC14",-0.164950089403489,1
"FXR1",-0.162619526209186,1
"DNAJC19",0.233766653314055,1
"ATP11B",-0.179493521434481,1
"DCUN1D1",-0.084086944790988,1
"MCCC1",-0.142800423682453,1
"LAMP3",-9.15269355474886,1.906544616651e-15
"B3GNT5",0.846643351575551,1
"LINC00888",0.721233453328434,1
"KLHL6",-0.592828139077378,1
"KLHL24",0.868613866393334,1
"YEATS2",-0.416229854763476,1
"ABCC5",0.586824606192134,1
"EIF2B5",0.0506608212074454,1
"DVL3",0.404147475040423,1
"AP2M1",-0.0103388965911981,1
"ABCF3",-0.374152847144592,1
"ALG3",0.0695899551121134,1
"EEF1AKMT4",0.114601759150839,1
"PSMD2",-0.251264978694388,1
"EIF4G1",-0.249556688920741,1
"FAM131A",0.367645433205368,1
"CLCN2",0.328620769406243,1
"POLR2H",0.133338036793152,1
"EPHB3",-0.15227611090421,1
"MAGEF1",0.769533582042812,1
"VPS8",-0.162201137329862,1
"MAP3K13",0.013506938747392,1
"TMEM41A",-0.221771827294578,1
"SENP2",0.0517558585747865,1
"TRA2B",0.150577209382313,1
"NMRAL2P",-2.71334413294279,0.533670417175791
"ETV5",2.36650038352411,0.606449309692315
"DGKG",0.501301324887614,1
"CRYGS",1.01039025501449,1
"TBCCD1",0.300013550966193,1
"DNAJB11",0.0836262122014882,1
"EIF4A2",-0.0171998565556079,1
"RFC4",0.235619552605232,1
"ST6GAL1",0.318793207990583,1
"RPL39L",1.03268996054527,1
"RTP4",-7.87371648163181,0.000127240242881147
"BCL6",-0.731445772394715,1
"LPP",-0.164642914143446,1
"TPRG1-AS1",0.282320155890939,1
"TP63",-1.72003015766812,1
"P3H2",-0.00967629044611324,1
"IL1RAP",-0.282800198950355,1
"CCDC50",0.835108195828034,1
"OPA1",0.00427962550822325,1
"ATP13A3",0.648928336733423,1
"TMEM44",1.14298564869054,1
"LSG1",-0.294691921530165,1
"FAM43A",0.2658713389153,1
"XXYLT1",0.432757726737891,1
"ACAP2",0.0999797056853574,1
"PPP1R2",-0.333042065937636,1
"TNK2",-0.8430032751726,1
"SDHAP1",-0.121149654610976,1
"TFRC",-0.0139897969428901,1
"SLC51A",-0.310164414819708,1
"PCYT1A",0.0290830309530089,1
"UBXN7",0.374742253448335,1
"RNF168",0.327053469674958,1
"WDR53",0.0826500505736128,1
"FBXO45",0.424073353861312,1
"NRROS",-0.728940681814598,1
"PIGX",0.228115483481703,1
"CEP19",-0.375409367488898,1
"PAK2",0.214770269319015,1
"SENP5",-0.0930169334518903,1
"NCBP2",0.154172184065028,1
"NCBP2AS2",-0.270751216741443,1
"PIGZ",0.00159797805864149,1
"MELTF",-0.246949089269256,1
"MELTF-AS1",0.932552082886253,1
"DLG1",0.266127068362613,1
"LOC220729",0.221676719705588,1
"RUBCN",-2.26992592326868,0.0441282920023215
"FYTTD1",-0.915387312145825,1
"LRCH3",-0.170156817291912,1
"IQCG",0.00590262318336313,1
"RPL35A",0.0635228199418595,1
"LMLN",-0.0223537975385028,1
"ZNF718",0.469211091355075,1
"ZNF876P",-0.169057789818375,1
"ZNF141",0.369755096289846,1
"ZNF721",0.600773822524906,1
"PIGG",-0.450650572138472,1
"ATP5ME",-0.400498335839265,1
"MYL5",-0.437983088092424,1
"PCGF3",-0.0317870250428212,1
"LOC100129917",0.519926715002877,1
"CPLX1",0.379900558458606,1
"GAK",-0.576270749663598,1
"TMEM175",-0.34568519890172,1
"DGKQ",-0.55979985354053,1
"FGFRL1",0.339471490802834,1
"SPON2",0.305816952852676,1
"CTBP1-AS",-0.162737870442136,1
"CTBP1",-0.0814975619503245,1
"MAEA",-0.0381131258979324,1
"UVSSA",-0.131734697089417,1
"SLBP",0.11348645253437,1
"TACC3",0.257202213191209,1
"TMEM129",0.356648105438983,1
"LETM1",-0.238066050997215,1
"NSD2",0.50762373997393,1
"NELFA",0.0116866216253747,1
"HAUS3",0.199152478769203,1
"MXD4",-0.0342151435106573,1
"RNF4",-0.194796574399012,1
"FAM193A",-0.102516895440683,1
"TNIP2",-0.805820257051229,1
"SH3BP2",-0.57331419040171,1
"ADD1",-0.444634894696686,1
"MFSD10",0.262808385289354,1
"NOP14",0.00509053418888581,1
"GRK4",0.682854038198769,1
"HTT",-0.665789996838804,1
"RGS12",0.949711711523724,1
"LRPAP1",-0.387629362126025,1
"FAM86EP",-0.108605530953073,1
"TMEM128",-0.0919323249350158,1
"LYAR",0.180867540831192,1
"ZBTB49",0.00358674304016342,1
"STX18",-0.319512747674955,1
"STX18-AS1",-0.495735279571108,1
"MAN2B2",-0.762964640952816,1
"MRFAP1",-0.228323574120545,1
"LOC93622",0.472415839314951,1
"MRFAP1L1",0.0367815046168697,1
"BLOC1S4",-0.211092192481446,1
"KIAA0232",0.0485955390047777,1
"TBC1D14",0.550652423200681,1
"TADA2B",-0.20013711542603,1
"GRPEL1",-0.217782427081578,1
"SH3TC1",-2.20596362903699,1
"ACOX3",-0.420902906846448,1
"TRMT44",0.0362411114797339,1
"SLC2A9",0.408724373955654,1
"WDR1",-0.819158221299822,1
"RAB28",0.14540801761384,1
"BOD1L1",0.200026363583206,1
"CPEB2",-2.16405236115974,1
"CC2D2A",1.19618709449605,1
"FBXL5",-0.0102241605480951,1
"FAM200B",0.60873620988388,1
"CD38",-1.52858109057788,1
"FGFBP2",-3.48186346354854,1
"TAPT1",0.0799615970700438,1
"QDPR",-0.0888307766331004,1
"LAP3",-2.19677244150152,0.129135595986282
"MED28",-0.0446676977481302,1
"DCAF16",0.462559911364361,1
"NCAPG",0.612377825393314,1
"LCORL",0.576066613379685,1
"PACRGL",-0.0713309462034318,1
"ADGRA3",0.855009159812184,1
"DHX15",-0.0619857782491225,1
"SEPSECS",-0.122909304782573,1
"PI4K2B",-1.50664686497938,1
"ZCCHC4",0.0545180785773247,1
"ANAPC4",0.0676591010232069,1
"SEL1L3",0.183056055460124,1
"SMIM20",0.157398161082679,1
"RBPJ",0.501614236467932,1
"TBC1D19",0.436339524207468,1
