"","Symbol","xRNA16h","xRNA6h","pUUC16h","pUUC6h","R84816h","R8486h"
"6454","DERA",-0.236331476683906,-0.161521653641923,-0.280231566810195,-0.0561956532724979,0.250745959515339,0.202285315628479
"6455","MGST1",-0.0192766762646578,-0.0397941097700681,0.100149148230621,-0.00195258216812617,0.238195403160582,0.620114516898191
"6456","PLEKHA5",-0.225217747544424,0.579359155880898,-0.14349467894971,0.575256479002707,0.666006094527967,-0.00870043965306617
"6457","AEBP2",0.116925456108774,0.994577291650475,0.149737620534625,1.19842064652804,0.156378583927984,-0.0789715236973204
"6458","PYROXD1",-0.0333762739567059,-0.0987129499874758,0.0175114185564331,-0.0550905097484083,-0.00966509129455237,-0.49275628674267
"6459","RECQL",-0.105116150670647,0.00106861459356604,0.00827265168564866,0.111553550314746,-0.255220050520826,-0.584831775139037
"6460","GOLT1B",0.471202353419702,0.502905331518297,0.270219970288663,0.524416688474757,0.0612436686763074,-0.477315844414151
"6461","LDHB",1.22155837218768,0.298196987219385,-0.237145123392198,0.200583638454146,-0.227498581500711,0.692085741501745
"6462","CMAS",-0.0555132159388029,0.0343200972292623,0.0228330004107094,0.049677438846847,0.0487071120774461,-0.355346300642199
"6463","ST8SIA1",0.0817592104534096,-1.28911278596278,-0.0705588133785072,-1.73921494268784,0.705591957731312,1.19180993878527
"6464","C2CD5",-0.147687526191585,-0.0936886561264692,-0.0720293357754098,-0.0549134575650987,0.22004183690463,0.212504847112396
"6465","ETNK1",0.16264365012904,0.0975474635170118,0.210078233734653,0.239500478203172,-0.199874439679393,-0.639860265165825
"6466","BCAT1",-0.394035932218581,0.491473012197472,-0.490566816651277,0.552669275616202,0.732569838098814,0.0376456938425284
"6467","LRMP",-0.336110648644753,-0.0340260479062539,-0.0555756845097608,-0.153892547371575,-0.3735276318223,0.759899160187714
"6468","ETFRF1",0.272773599244418,0.268079880425682,0.099561460266968,0.333547241515526,0.363743235009473,0.46411536453348
"6469","KRAS",0.187567065390487,0.0402933365189719,0.193534701440866,0.103036375941596,0.40506622318021,0.134995428179303
"6470","RASSF8",-0.422015687990356,-0.22283087076399,-0.415139034566355,-0.330060480547184,1.46939804600443,0.706551270535402
"6471","ITPR2",-0.398679550382368,0.142758389782544,0.064545941238012,0.226415074230919,-0.122646074873467,-0.0743949421117537
"6472","INTS13",0.0988000901078347,-0.509859634698875,0.208174644921592,-0.408625556412972,0.0727898356746893,1.09541281731805
"6473","FGFR1OP2",0.0709156936092497,0.134127017052442,0.0264922129833577,0.221333783864817,0.104048058722012,-0.411942685791656
"6474","TM7SF3",-0.149445994132948,-0.424041383154753,-0.00783684310911251,-0.388341178059705,0.233119281448313,1.07055156908948
"6475","MED21",0.151088636839839,0.125988040463296,0.192381176439016,0.280924000996026,0.214886278711815,-0.100104063038035
"6476","STK38L",-0.237715469580608,-0.187153107460655,-0.198254301910212,-0.12322674882265,0.707499995432909,-0.513899564881875
"6477","PPFIBP1",0.444544400368591,-0.0206977723522563,0.560679498741621,0.289548122155044,0.135574248963373,0.0931727048982231
"6478","MRPS35",0.306298587810155,-0.183158987782397,0.272944597730087,-0.144708192001364,0.220007894994289,0.454792068327675
"6479","KLHL42",-0.0698364385008842,-0.1919857758845,0.118872625740384,-0.375663362918507,0.765041445607504,0.442648870428889
"6480","CCDC91",0.0600425867976788,-0.289934155834375,-0.0228165709644287,-0.172637623948882,0.209411241432142,0.431666339429742
"6481","FAR2",-0.149035309845419,-0.481039383220561,-0.245489496313824,-0.370321807273836,0.869570259465807,0.985055991416542
"6482","LOC100506606",-0.0185061280270644,0.623285330294594,0.548353690924894,0.53901424679379,-1.24701697059279,-1.02516354599716
"6483","ERGIC2",0.0641430633225722,-0.0145153608029888,0.042059038630503,0.114402951521436,-0.0732808784494114,-0.130029571251711
"6484","IPO8",-0.157280955632972,-0.166781288392071,-0.0824697136457043,-0.0465984899656628,0.0593933605387292,0.327157859132197
"6485","CAPRIN2",-1.02458498299038,-0.0198815787965068,-0.668543246491761,-0.210735126258784,0.496869517961557,0.531128086143441
"6486","DDX11",-0.16651774705499,0.0189800463136969,-0.0128006413229273,-0.279651324058278,0.121462029606698,0.374590355748804
"6487","OVOS2",0.0697828580161091,0.699506937716646,1.24980927455219,0.958260070365823,-0.690363154498915,-0.74942211331595
"6488","DENND5B",-0.294378002320617,-0.458899886185454,-0.000471994173225335,-0.505282848909682,-0.57228310982761,-0.936481532288223
"6489","ETFBKMT",-0.475856058584751,-0.329938662205843,-0.719733583683514,-0.251924002355258,0.198000320456002,-0.473008372819564
"6490","AMN1",-0.281860388062504,-0.518437226348794,-0.171380988486719,-0.224484684126956,-0.0621895698056169,-0.508058962633014
"6491","RESF1",0.0856143266760934,0.0238693649985224,0.252570224028275,0.00935475985997793,-0.334602991524148,-0.72259610467888
"6492","BICD1",-0.333247385912743,0.365298925823901,-0.218535672825405,0.409508960571254,0.682870490560004,0.986673674920024
"6493","FGD4",-0.469337212046803,0.263340218255717,-0.318037392795628,0.0692073985444357,0.0536868175657994,0.34992096585631
"6494","DNM1L",0.0871770331214501,-0.0730972298244919,0.145734733160374,-0.0443704648489803,-0.110887601453131,-0.408425361023203
"6495","YARS2",0.295827112615214,0.0633678992701808,0.181265600739462,0.100409459576922,-0.00189762412968561,0.279179086200411
"6496","ALG10",-0.0521276897122341,0.529468340685706,-0.0678441809734083,0.543443973973226,0.186141401262616,0.273274687843963
"6497","ALG10B",-0.616337196045175,-0.0898184036178799,-0.497775811141606,-0.12979787630508,0.420635163780936,-0.0116230529875186
"6498","CPNE8",0.312697167042299,0.298373943899539,0.366055077213915,0.453758626920215,0.0840547786276164,0.1969202946262
"6499","KIF21A",0.0405738713145364,0.0520738856112761,0.228261203063345,0.0501861645287154,0.226096649010188,0.338457791955291
"6500","ABCD2",0.314834206272763,2.72347599019324,0.392967965458873,2.53968196428399,-1.36264623167073,-1.39917274940897
"6501","SLC2A13",0.438804448875174,2.51071956072919,0.391385720640288,2.4525856805048,-0.0760377704668747,-0.0816027311416546
"6502","LRRK2",-0.279215006654732,-0.196672537376967,-0.0345456876111333,-0.34831671597923,-2.14710574942733,-0.454783219464103
"6503","GXYLT1",-0.241677459176434,-0.14086419157251,-0.2488642058498,-0.196461525729682,0.474151463569101,0.00019306433733499
"6504","YAF2",-0.0685976621831927,-0.0691705308824332,-0.218998816021605,-0.0772850403094881,0.327146656173877,0.139135602765423
"6505","PPHLN1",0.0655554225530204,-0.0452868049266456,0.215194686196605,0.0887648603157549,-0.103833268113442,-0.299564004976387
"6506","ZCRB1",-0.0997740753557448,-0.0961478024903312,-0.123426788205669,-0.125251058101859,0.204713022018587,0.297910100970166
"6507","PRICKLE1",-0.263658218437214,-0.0794611605900038,-0.379131152357986,-0.233194392751914,0.185477701497017,0.121720097336157
"6508","PUS7L",0.0833537866001951,0.0296893875472711,0.126804402836218,-0.0801234590922406,0.41400587607104,0.373208879909171
"6509","IRAK4",0.12815290945341,0.0269059783067047,0.132447713019016,0.0589045809851629,-0.168238048947631,-0.34270676567209
"6510","TWF1",0.777012620136355,0.236610442336499,0.72960377948059,0.378821959835415,-0.429608244629494,-0.836580087093957
"6511","TMEM117",-0.350359874298371,-0.593368506148344,-0.474518988273923,-0.500027414891435,0.697894775923711,0.884565634218338
"6512","PLEKHA8P1",-0.0556959781756256,-0.216568844041939,0.216457340126769,-0.218665955003832,0.214010979213277,0.353299158873023
"6513","ANO6",-0.431594020579027,-0.166882621553265,-0.310518831328538,-0.0745694355335724,0.244972656499488,-0.479525308420918
"6514","ARID2",-0.151019933027155,-0.209255697317229,0.173825594061241,-0.0805006088934126,0.117354062892537,-0.271555788212567
"6515","SCAF11",-0.032806227870813,-0.0341122284413836,0.121753440664259,0.0560852629011534,0.0258586996552954,-0.147578342842208
"6516","SLC38A1",-0.163937680713247,-0.609975096426834,-0.15947020816822,-0.658152322845192,0.357064055865632,0.413041960939359
"6517","SLC38A2",-0.14189122128537,-0.640252830059613,-0.122156512845999,-0.631615686572706,-0.190760124997774,-0.265292135512032
"6518","AMIGO2",-0.866439770167631,-0.601234857462979,-0.893294020036798,-0.843895426528681,1.99518915214212,2.38930684656938
"6519","PCED1B",-0.969309189898531,-0.582246880422707,-1.16620709962011,-0.80512327809687,1.06917609297634,1.37589453292751
"6520","PCED1B-AS1",-0.461298077634494,-0.155853853460564,-0.612250666549978,-0.270375370508573,0.822291692548133,0.86301557121122
"6521","RPAP3",0.221397314550469,-0.115257967807969,0.271826593337485,-0.108023749134593,-0.103695058356748,-0.350633645698197
"6522","LOC105369748",0.629126496493625,0.231697108698729,0.667968733346559,0.762697383632445,-1.68314172271149,-2.26679572706453
"6524","SLC48A1",-0.166328215234148,-0.299078205593724,0.0127009220144059,-0.530590330426834,-2.34517270567355,-0.92003507047106
"6525","HDAC7",-0.158509579440702,-0.00243972490106925,-0.255459909867843,-0.214630958411765,-0.722792775815421,-0.423356847091934
"6526","VDR",-0.676444835230911,-0.627315372949983,-0.688155485543236,-0.603712597140708,0.0639886312121429,-0.901526890122141
"6527","TMEM106C",-0.450606760887794,0.026135249120595,-0.439157503116211,0.0546151637571213,0.982417230948227,0.301394008006506
"6528","SENP1",0.197486485350555,0.224722770073621,0.277007546046936,0.265120788881974,0.0606800586661942,-0.368514974440775
"6529","PFKM",0.162043108042093,-0.253618912780052,0.291540226004796,-0.29121193278967,0.134222158325288,1.88181829293414
"6530","ASB8",-0.172761623502033,0.218431126723469,-0.119454249833737,0.272387407812542,-0.108743887958588,-0.163358892523891
"6531","ZNF641",-0.265658714746004,-0.129982308382695,-0.322019668434363,-0.335031323674349,-0.216331458852101,-0.0609142785193094
"6532","KANSL2",0.102507178375832,-0.223552202226727,0.188120923572367,-0.163888422535647,0.0798802973014249,-0.0542280684173097
"6533","CCNT1",0.00584297650271872,-0.0415473285892352,0.0911023739584908,-0.0197921567298116,0.0989377221807987,-0.255704084335792
"6534","CACNB3",-0.214956530650711,-0.384440550647336,-0.250968981775857,-0.566599788801526,0.987192778194917,2.09772322472845
"6535","DDX23",0.165514472538351,0.171443842294879,0.237521842830724,0.157703731397956,-0.214530482386432,-0.458007343814989
"6536","RND1",0.715893367225604,0.87301164550545,0.45520227411297,0.698571955984904,-1.78984800288508,-0.786552861535279
"6537","CCDC65",-1.0655642791998,-0.326371555072483,-0.201805362137597,-0.181150069773356,0.584439527025366,0.317152639334967
"6538","FKBP11",-0.312880045309255,0.136243039317042,0.195707005502075,-0.0441398680795267,0.434779931279662,0.696616466869734
"6539","ARF3",0.135808085133541,-0.0347362664524729,0.0251678121802745,-0.0340837245538666,0.190124169230228,0.386908519624515
"6540","WNT10B",0.599743065205775,-0.177438917459204,0.297192760591096,-0.367894291362101,0.61340377129349,0.733747415983025
"6541","DDN",0.476732537778956,-0.368774312939918,0.284826182737076,-0.592871286414305,0.52514057803737,3.11682262099711
"6542","DDN-AS1",-0.352241590390015,-0.815843183760367,-0.187338970604501,-0.583828839267529,0.119386825008682,1.82509648322774
"6543","PRKAG1",-0.101367025697594,0.159402393624963,-0.103871460761493,0.220672016633049,0.0255349294950242,-0.393815086226249
"6544","KMT2D",-0.687144014279764,0.19907437644105,0.0345416382439907,0.118882211351824,-0.156331470945473,-0.0369814129290395
"6545","RHEBL1",0.249111039806815,1.9343892120516,0.437923578732182,2.15799376690692,-0.288256092830301,0.0743566384835212
"6546","LMBR1L",-0.370442290736059,0.14516728330064,-0.4138987025641,0.128608404714856,-0.435326467983135,0.144890070255342
"6547","TUBA1B",0.0913216488457083,-0.088000318235613,-0.176862850052999,-0.0620017581448194,0.0963104156275699,0.0760574145056478
"6548","TUBA1A",-1.42046793343105,-0.727163179877505,-1.65206292693049,-0.592083676141045,-0.211706763396092,-0.0912423995921841
"6549","TUBA1C",0.261970549629511,-0.128672702055395,0.224230838266695,-0.00208844978745323,-0.26771781418382,-0.53900763660786
"6550","TROAP",0.00781586040751518,0.267291834661107,0.0991536872812051,0.192390279828974,0.340584876777452,-0.219097173081348
"6551","SPATS2",0.085906667889933,-0.0751682960503941,0.326210987400282,0.149875145176341,-0.763103126460321,-1.44324100751206
"6552","MCRS1",0.341870790513668,0.0799002374838772,0.093557146774404,-0.0155568848495617,-0.0291409950426443,0.0148889872609079
"6553","PRPF40B",-0.379247788518083,-0.354263428837974,-0.116337578317793,-0.391707349943491,-0.416111682267512,-1.25721156062926
"6555","FMNL3",-0.282102103275826,-0.321778666199614,-0.242683763062653,-0.445466735571478,-0.126311788129149,-1.00542769210101
"6556","TMBIM6",0.0935455238110118,-0.0453346626277292,0.0368649491933609,0.0499833567329166,-0.00705227276965388,-0.393487583573618
"6557","NCKAP5L",-0.0655638689445995,-0.266655373560689,-0.483545517981881,-0.765218229626474,-0.13490812234884,1.47732667840744
"6558","BCDIN3D",-0.514256495380327,-0.00299359660989601,-0.504061399129064,-0.132981037169186,-0.180916252553386,0.0974954080688517
"6559","RACGAP1",-0.188950614861321,-0.180965298424245,-0.168787600492032,-0.0680612344904715,0.564306048576733,-0.543936073182206
"6560","SMARCD1",0.282053416738578,0.192027895884097,0.316041369586736,0.25455437248698,0.0496283678204188,-0.316806667424152
"6561","COX14",0.283857309995686,0.0280089555791053,-0.0177048566552573,0.0126096094180622,-0.395550747524084,0.679324228541116
"6562","CERS5",-0.422328845392753,-0.0229036560870885,-0.328472719356952,0.0701535354111821,0.00608277511018148,-0.398617649489588
"6563","LIMA1",0.81041615363277,-0.132752795519292,0.830971669977316,0.0554513819031684,-1.1086298980485,-3.1303574038738
"6564","LARP4",0.387840582705816,-0.067929963315169,0.463917071955357,-0.0365154252784454,-0.0663300554246721,-0.192842620729541
"6565","DIP2B",-0.0741694551282423,0.137947394068395,0.363866221248925,0.35196250083291,-0.48055511093217,-0.697096252786202
"6566","ATF1",-0.0877568235571633,-0.0619682666871089,-0.0286628191707461,-0.159742929114424,0.5069809568966,0.158011186138756
"6567","METTL7A",-0.885189214920425,-0.171924242037354,-1.00423208574116,-0.483954107989199,0.648955063728734,2.2101449555028
"6568","SLC11A2",-0.266253696411865,-0.257502268506002,0.0178317252456911,-0.365581949457914,0.386985557686125,0.995756311376522
"6569","LETMD1",-0.712253933923018,-0.130558469119519,-0.429115226585299,-0.0721615485008005,-0.229702273732484,0.208337179390046
"6570","CSRNP2",0.0461853327624185,0.112838067064418,0.105318307642448,0.161700487467144,-0.174830228955421,-0.773855194107464
"6571","TFCP2",-0.0931216879640094,0.0844778066980884,-0.0971934076811966,0.0487387910038641,-0.00196387868236918,-0.23107148661979
"6572","POU6F1",-0.928054384043163,-0.660117976480056,-1.14296625912256,-0.771109840402114,0.413463295003468,0.0603421658062308
"6573","DAZAP2",-0.00490329318991139,0.0766873176758972,-0.0892530923823184,0.104399690079858,-0.173824838089992,-0.409708796754348
"6574","SMAGP",-0.809196387362532,-0.4090515966724,-0.963272012397798,-0.566428568018678,0.282747789369366,0.850267173024743
"6575","BIN2",-0.0712510619001446,-0.118017338262655,-0.0451138125582726,-0.0865378740558611,0.220839522600936,0.651683819607181
"6576","GALNT6",0.132688055523928,-0.212553087753142,0.285895291545642,-0.123020424888122,0.490756021712266,1.17294112674428
"6578","ACVR1B",-0.177697945522897,0.0978562917008909,-0.142994625826985,0.128433760096432,0.226884421671342,0.314439060654916
"6580","NR4A1",2.22581008443069,1.6965697192145,1.96625003588492,1.89812437718845,-1.37795589100932,-0.42979781952615
"6581","ATG101",0.665075470628904,0.408010608080569,0.015519123458603,0.0719657510839421,-0.243333491480574,0.0636140097673463
"6583","KRT8",0.769965519987971,-0.872525797483839,0.613364959898355,-0.802642854828356,-1.83119356229327,0.165633576349284
"6584","EIF4B",-0.477075422419713,-0.376034485710025,-0.515039276280621,-0.326516206699524,0.225422340187056,0.754218637563706
"6585","LOC283335",-1.26710223613613,-0.493836231078099,-1.12087739395915,-0.526030465940598,0.254370034257968,-0.342012832583095
"6586","SPRYD3",0.106663656060121,0.598418018894762,-0.0879615443557269,0.419190398250771,-0.068856200487029,0.349725235947123
"6587","CSAD",-0.851006297691508,-0.0555709844002861,-0.324342744961542,-0.103733295043383,-0.0766216782130479,0.0999662473103711
"6588","ZNF740",-0.0672756052780284,-0.041676218354938,-0.0863420360047758,-0.028235747849625,0.363719640897704,0.513570629843152
"6589","ITGB7",0.0197453878220822,-0.511448396554192,-0.380073124932011,-0.620686154862142,-0.27384559669825,0.151689576730133
"6590","RARG",0.0711823885811728,0.0928381760570153,-0.0642140375830484,-0.166308045342042,0.404396625867452,0.282274940289036
"6591","MFSD5",0.346592400840647,0.184260680017133,0.054423508542474,0.0517707816122553,-0.254841993345833,0.228331898144371
"6592","ESPL1",-0.138692470382063,0.283673283591021,-0.165098381631825,0.316520400788488,0.468092570406564,-0.493821457326196
"6593","PFDN5",0.26703069594606,-0.00199854323959448,0.0506618790240929,0.017468804928697,-0.26451934665599,-0.208961025459517
"6594","C12orf10",0.156796623162198,0.248253341831986,-0.0552597438748906,0.129262149082745,-0.0598574099911425,0.579263826730681
"6595","AAAS",-0.146768362380646,0.139494614583901,-0.156406467483349,0.147551179991982,0.379412558351489,0.659614138713156
"6596","SP1",-0.32910295486246,0.398620733594328,-0.142623910988336,0.439223126111875,-0.0215158834120656,-0.365134404974129
"6597","PRR13",0.238504418621705,0.0776557268320142,0.0511034884029334,0.136822774332323,-0.405971702495797,-0.151235158162877
"6598","PCBP2",0.082061245190038,0.0987628085127345,0.0164188622541741,0.228289962076837,-0.108116611073766,-0.211621109487016
"6599","MAP3K12",-0.867291731957202,0.222745492382718,-0.291162980215272,0.377060199340193,0.229972762765656,-0.48579635012231
"6600","TARBP2",0.372701043185138,0.217491499317269,-0.00760148520751138,0.0045110280837503,-0.0997088215822639,0.157628061773975
"6601","ATF7",-0.312197483091119,0.026182744409715,0.0649628924421746,0.102874567573424,-0.160801942014852,-0.275528190962492
"6602","ATP5MC2",-0.013008111405966,0.0868309737265991,-0.19393814772959,0.0870174768270103,0.336401577381445,0.305837380479465
"6603","CALCOCO1",-0.367983604405729,1.30732853854509,-0.271612336443602,1.34667127981073,-0.586161939906164,-0.21988124480117
"6604","SMUG1",-0.129309185911983,0.239806989552141,-0.0360682221122524,0.111182718931591,-0.367286665373702,-0.0666576452434772
"6605","CBX5",-0.693595930568058,-0.312975595689112,-0.534938060214023,-0.239489958635926,0.469792196877067,-0.207124396336166
"6606","SCAT2",-0.082019852732534,0.445069552018283,0.375692518855913,0.629575462697398,0.231395204350604,-0.190458325491324
"6607","HNRNPA1",-0.126469824351744,0.0575650944543882,-0.210395746307056,0.077609985418744,0.172407161474815,0.28229350342373
"6608","COPZ1",0.0341688017237584,0.107696891810144,-0.0554878644792709,0.163885699487256,-0.0689973070898479,-0.146856028028986
"6609","ZNF385A",0.157040026843137,-0.489539629000433,-0.124973409110993,-0.480334286977833,-1.27607642349753,0.931012457926552
"6610","ITGA5",-0.348241829002786,0.651442107109445,-0.381056913682478,0.730904156610258,0.433068229603723,0.18260110195751
"6611","GTSF1",0.0230621302074203,-0.0326186636246045,0.0522024622916634,0.0738239205182869,-0.137611451734096,0.115910948969323
"6612","NCKAP1L",-0.263689402533333,-0.0805347395571456,-0.108780878813647,-0.00831804220211033,-0.552285607945328,0.645172158414827
"6613","PDE1B",-0.480448938130268,-0.0320247833014194,-0.17089256349997,-0.12968737439313,-0.897044770332129,-0.372106507863186
"6614","TESPA1",-0.0269151697055846,0.04250844098538,0.106302746633296,0.0521424330009792,-0.30596222713705,0.195858241077147
"6615","ITGA7",-0.184939737044893,-0.453109692442991,-0.386550156101207,-0.891022818996414,2.3816969364847,1.06205409450888
"6616","BLOC1S1",0.266479453750616,0.276271645634799,-0.138772997646151,0.468980990567302,-0.207686906266707,-0.128157762752559
"6617","RDH5",-0.56327893896041,0.768592247963569,-0.0880442124317188,0.680754565301115,0.401895820753706,-0.528886777380575
"6618","CD63",0.1096569770312,-0.114384560180738,-0.0941877252241516,-0.0650682334586206,-0.0464219667255358,-0.11111151611675
"6619","LOC105369779",0.0245696360544925,-0.32885065201423,-0.162194287392606,-0.658767107728924,0.811853123202648,0.75143059087521
"6620","GDF11",-0.262015197717733,-0.393886847265748,-0.287222445328957,-0.499376519429068,0.76750805991963,0.967281716095926
"6621","ORMDL2",0.551508533954619,-0.0614092361614341,0.0513996977993673,0.0747023216761396,-0.642986221430025,-0.576037060706621
"6622","DNAJC14",0.206517859870898,0.041089153669748,0.110827846634767,-0.0186950686493509,0.134210739363073,0.122956841408081
"6623","TMEM198B",-0.884269864767728,0.220532199251145,-0.315249994113091,0.242910080581752,-0.252938596694817,0.600394450865013
"6624","PYM1",-0.12858665258109,0.0302574704231835,-0.26277768953211,0.0431175692221776,-0.0947928756606895,0.0792483556740092
"6625","DGKA",-0.581837315968149,-0.188320083339601,-0.398224466962278,-0.177832102593544,0.463691907667814,0.946589346679216
"6626","CDK2",-0.0426848174858105,0.122020329578604,-0.0486705288428648,0.258508036744821,0.284013415432634,-0.92120243415416
"6627","RAB5B",-0.235689470371402,0.252750140982182,-0.1672805912339,0.40228072578055,-0.333049708954737,-0.616015800720995
"6628","SUOX",-0.102727486346965,0.308292748640589,0.117187402107175,0.394489388783663,-0.453470168982173,-0.37708476659011
"6629","IKZF4",-0.619739875226747,-0.105713705774585,-0.447560962395101,-0.0953080781009488,0.0373101054050552,-0.0599863742029755
"6630","RPS26",0.54296719208657,0.0592267667713141,0.0458612159525805,0.0535992886605054,-0.174051625530177,0.23354860652515
"6631","PA2G4",0.363787818896286,-0.245104197971968,0.380558764041507,-0.148145872631011,0.0979275497156796,0.570652124070215
"6632","RPL41",0.0932016754703806,-0.114047842718392,-0.134968358080138,-0.176145981205096,0.212780342886578,0.112156626786993
"6633","ESYT1",-0.482859223403224,-0.312680698867785,-0.533195672365347,-0.311160533608417,0.217636886004448,0.345848925924668
"6634","ZC3H10",-0.576813649790718,0.191625661889324,-0.621603016498802,-0.15207463732388,0.138949347002339,-0.380561553779629
"6635","MYL6B",0.120285663136142,0.229734865665747,-0.138049477648452,0.0382164145811633,-0.0912263435766849,0.338651901111494
"6636","MYL6",0.38399714544384,0.0373632130997883,0.111080115526057,0.165038732782227,-0.497719456578055,-0.504243798273028
"6637","SMARCC2",-0.251438882905365,0.0671541650625438,-0.0895378632443629,0.0231474294076614,0.00286245654947355,-0.163072629406336
"6638","RNF41",-0.0918171924099268,-0.137034517817007,-0.203821636063948,-0.205556252209926,0.396811745963876,0.255051893369892
"6639","NABP2",0.125956475530051,-0.140518630443872,-0.0710578212096094,-0.0721822375295489,0.401579203397166,0.90786551646729
"6640","ANKRD52",0.240831091119144,0.21807119359216,0.298740615143001,0.12645715830261,-0.179079264816436,-0.58536187893229
"6641","COQ10A",-0.534209922120393,0.152178810374713,-0.552545911733815,0.15222259872663,0.749571258004144,0.651773408598986
"6642","CS",0.0925693601993286,-0.0915999163058277,0.155432374597089,-0.0303743210556129,-0.10386077374689,0.140773741188156
"6643","CNPY2",0.141866209344339,-0.0679826034706523,0.0370690526087259,-0.131019176956691,0.324924727548112,0.193926215954839
"6644","PAN2",-0.856787130728974,0.127084010744596,-0.652460581657779,0.099420215472907,0.748966983444947,0.376670168750773
"6645","IL23A",1.18447034424444,-0.0608275244088213,1.12998473878728,0.240945562752933,-2.85833249960542,-4.38840277065535
"6646","STAT2",0.55111794768573,0.838099111781411,1.08377622053481,1.29759210452732,-3.01362641392368,-3.58001269121936
"6647","TIMELESS",-0.188835720062652,-0.016056820944678,-0.141887227240704,-0.00571150089551529,0.128991812668289,-0.226964084424212
"6648","SPRYD4",0.105240101352341,0.258793503649879,0.0727342944927836,0.227118412529541,-0.284644744289662,-0.56268838376942
"6650","BAZ2A",-0.176521731582986,0.303618329100115,0.148124516889107,0.397223298687805,-0.729085758941624,-0.606477506447545
"6651","ATP5F1B",0.054854095034252,-0.128336921657468,0.0604427343295001,-0.0266156429735501,-0.133699437089447,0.0507445269114877
"6652","PTGES3",0.358084846636672,0.0210261271128132,0.326253294484806,0.104359057054361,0.0985690174299268,0.0627633482910541
"6653","NACA",0.0696151955365318,-0.0552397382245751,0.00103557687371681,0.038650375950988,0.0596166973877118,0.343059052784649
"6654","PRIM1",-0.440432035043645,-0.304873478457107,-0.446359140136396,-0.278934698843985,0.549457050058021,0.671854179020494
"6656","ZBTB39",0.210125536107737,0.263418394681446,0.329837795427396,0.181484078353696,0.176157268441258,-0.0143191526241848
"6657","NEMP1",0.176479874069017,1.07831010773051,0.282793286559806,1.19050173637153,-0.157133011913553,-1.41844359693031
"6658","NAB2",-0.420570113660992,0.17655594888255,-0.631954620241057,0.0243057954718613,-0.147853729372141,-0.599423578752631
"6659","STAT6",0.10678863956836,0.393804578465685,0.176654232758923,0.43616307223447,-0.838279676816296,-0.479184919303272
"6661","SHMT2",-0.00724092237847627,0.154890995507675,-0.166657998198852,0.127009897155481,0.38758452421166,0.415888425750027
"6662","STAC3",-0.457239922649883,0.108235660534184,-0.340122313947175,0.309457120790026,-0.332084216507616,0.0876161992488696
"6663","R3HDM2",-0.666233021411223,-0.00585844533155748,-0.480678226837662,0.0688819385216234,0.58554126538877,0.461737099318147
"6664","GLI1",-1.48649315527605,-0.587831928710694,-0.833414636744543,-0.675728398547759,1.05664119220492,0.441956418696604
"6665","ARHGAP9",-0.838998783829753,-0.568396838023826,-1.07744027919774,-0.800655378076107,0.413037014165339,1.03574416474599
"6666","MARS1",0.174563125497659,0.0536493354504976,0.156849103591561,0.0941456288029146,-0.0204903114945467,-0.0785265771785739
"6667","DDIT3",0.544780637451186,0.0770002497002296,0.203495950450505,-0.128339280982444,0.496203922049739,0.0285853780828518
"6668","MBD6",-0.176857161108789,0.43196431112683,-0.274891443232609,0.262994830039059,0.0659065296792404,0.0789014198033144
"6669","DCTN2",0.015127308667695,0.074640028834734,-0.0480567317692472,0.132738734784281,-0.212219781648359,-0.713032889795145
"6670","PIP4K2C",0.191130362451182,0.00182056288733515,0.295409584547506,0.0406312033107346,-0.515618464329307,-0.519476347417292
"6671","B4GALNT1",0.378654454756939,0.386340941061024,0.201382806417126,0.406939834824008,0.178934255339347,-1.36857886283003
"6672","OS9",0.268949205185066,0.203683405827555,0.281953526761895,0.210255761718424,-0.869958092957729,-0.707051743202779
"6673","AGAP2",-0.0458858145803486,0.165763860193682,-0.339741116702986,0.0250019845670024,-0.0438395583256541,0.830028854563265
"6674","TSPAN31",-0.16031079589393,0.283122060565942,-0.139506321134463,0.374361877093185,-0.20259725395803,-0.553674672660739
"6675","CDK4",0.1926099193958,-0.260870989779634,0.100008224406368,-0.229244720194784,0.0908191334565613,0.590449574221329
"6676","MARCHF9",-0.0790855569808812,0.323034729360363,-0.140474118469791,0.0640536335593106,0.479508248484595,1.49220512010775
"6677","CYP27B1",-0.418176098364222,-0.0409365766033352,-0.253200570094358,-0.298915115406124,0.254507751170547,0.0909536253840819
"6678","METTL1",0.611718302708506,0.0443319218252443,0.597772882545459,-0.0880656045149201,0.129301868132638,0.504995629824765
"6679","EEF1AKMT3",-0.710102333932616,-0.488909930559511,-0.488776269388308,-0.292770204581281,0.510943524652734,1.12371444082177
"6680","AVIL",-0.331496139776135,0.0536629954824719,-0.065234174443049,-0.159410012099375,-0.201392898987441,0.478407527601834
"6681","CTDSP2",-0.64170637725493,-0.58876492821964,-0.667485154794657,-0.685214942779373,0.495382746438771,0.991406867789639
"6682","GIHCG",-0.433238673599697,-0.284781025383063,-0.458549147927272,-0.170473387107312,1.76393898691964,1.16184852197781
"6683","LRIG3",0.94629251741202,2.08279572584746,1.25151747956931,2.162259643087,-0.532264540738013,0.558611199847847
"6684","SLC16A7",-0.287421269935579,-0.379120582802861,-0.41312933957596,-0.531293472952999,0.590442122707076,1.3347265750424
